n,k,avg_rprmax,avg_rppmax
39,28,0.009355960377272564,0.5725929552892955
39,30,0.010027569338854701,0.6242581271242582
39,32,0.011043565502774367,0.6935016924835112
39,34,0.01271138635440607,0.798544865866402
39,36,0.015986314230753664,1.0059455933016024
39,38,0.027008310249307766,inf
40,2,0.0009588535026175286,0.044378157583031756
40,3,0.005450341415114237,0.1297405473299271
40,4,0.007855123935625558,0.18138529269289644
40,5,0.008573078640423809,0.2127522847648239
40,6,0.008617006917376272,0.23437368915405238
40,7,0.008634330614665672,0.2541855886653558
40,8,0.008578262958928638,0.27163695483683015
40,9,0.008474549126144723,0.28714784586939357
40,10,0.008354153627481988,0.3013065381496257
40,11,0.008239469154562112,0.3146399129125486
40,12,0.008152575880224038,0.32774843277841553
40,13,0.008076030901954669,0.3404158150036724
40,14,0.007989881363394477,0.3522664908789902
40,15,0.007949788783179104,0.3647118152506092
40,16,0.007905753275659797,0.37664544079916035
40,17,0.007888018940444847,0.388912113139512
40,18,0.007879093689258584,0.40113376191076194
40,19,0.007887765810648512,0.4136214695618263
40,20,0.007912378941897624,0.4264024290170908
40,21,0.00795205499913834,0.43951773600017124
40,22,0.008009648971810791,0.4531224243259805
40,23,0.008084625031974994,0.46726796351524635
40,24,0.008182326107553223,0.4822028121997515
40,25,0.00830117745553879,0.49795222437244935
40,26,0.00844484493043795,0.514724249815251
40,27,0.00861783908081339,0.5327732410095155
40,28,0.008826022628509988,0.5524249134710735
40,29,0.009075835308274249,0.5740558975550243
40,30,0.009374479054002868,0.5981095591702406
40,31,0.009736679119166609,0.6253861565115866
40,32,0.010180029832852471,0.656907082478154
40,33,0.010731816504073802,0.6942692264892475
40,34,0.011435212888020083,0.7400819942340763
40,35,0.012361675947679328,0.7989217869184779
40,36,0.013643404277101718,0.8800026231515199
40,37,0.015556783362080159,1.005761820877828
40,38,0.018820314502795286,1.2565937896612365
40,39,0.026298487836949106,inf
41,2,0.0009010094948912814,0.043003625566144954
41,4,0.007256925584296951,0.17406040310072107
41,6,0.008445797443976786,0.23187118110564633
41,8,0.00832496524957849,0.267321705971895
41,10,0.008090557601751992,0.29614143579783325
41,12,0.007900670398639427,0.32218967928297904
41,14,0.007737151099478756,0.3460900359165461
41,16,0.007643271173236986,0.3696432560351409
41,18,0.007594835707378481,0.39294439102053913
41,20,0.0076116919694449465,0.4171224401101057
41,22,0.007684940580577858,0.44246096947024327
41,24,0.007825255962907802,0.46980003768794115
