n,k,avg_rprmax,avg_rppmax
28,27,0.038409,1.822592
29,2,0.002158,0.109709
29,4,0.011471699999999998,0.3584807
29,6,0.012917499999999998,0.46700449999999993
29,8,0.0129414,0.5407092
29,10,0.012800999999999998,0.6021884
29,12,0.0127108,0.6583965999999999
29,14,0.012779800000000003,0.7143763999999999
29,16,0.0130337,0.7728154
29,18,0.013502600000000003,0.8362686
29,20,0.0142813,0.9093262
29,22,0.015549299999999999,0.9990410000000001
29,24,0.017713400000000004,1.1202481000000002
29,26,0.022074200000000006,1.3158228
29,28,0.03699,1.833685
30,2,0.001981,0.105939
30,3,0.008261000000000001,0.2650433
30,4,0.0114038,0.36029809999999995
30,5,0.0120403,0.41440029999999994
30,6,0.0123115,0.4594099
30,7,0.0124201,0.49884179999999995
30,8,0.012326799999999999,0.5316896999999999
30,9,0.0122941,0.5636474999999999
30,10,0.012211200000000002,0.5926164999999999
30,11,0.012117399999999999,0.6195307
30,12,0.012098299999999998,0.6470606999999999
30,13,0.0120842,0.6735471000000001
30,14,0.0121222,0.7006355
30,15,0.0121861,0.7278123
30,16,0.01229,0.7557172
30,17,0.012455700000000002,0.7849705999999999
30,18,0.0126645,0.8152069000000001
30,19,0.012933900000000002,0.8474375000000001
30,20,0.013273900000000002,0.8820313000000001
30,21,0.013702800000000001,0.9196257000000001
30,22,0.014248400000000003,0.9615957999999999
30,23,0.014940899999999998,1.0087517999999998
30,24,0.015840899999999998,1.0637089999999998
30,25,0.0170444,1.1299091
30,26,0.018728699999999997,1.2130576999999998
30,27,0.021265200000000005,1.3252614
30,28,0.025625,1.497503
30,29,0.035672,1.843395
31,2,0.001824,0.102427
31,4,0.0106492,0.3508501
31,6,0.011781000000000002,0.45275499999999996
31,8,0.0118495,0.5250983999999999
31,10,0.011644400000000001,0.5828207
31,12,0.0115397,0.6363824
31,14,0.0115206,0.6878422
31,16,0.0116461,0.7405664
31,18,0.0119274,0.7963986999999999
31,20,0.0124066,0.8580748
31,22,0.013169700000000001,0.9297425
31,24,0.014378499999999999,1.0185233999999999
31,26,0.016423199999999995,1.1391456999999998
31,28,0.020514,1.3349895999999999
31,30,0.034444,1.854148
32,2,0.001683,0.099133
32,3,0.007604,0.2581592
32,4,0.0100224,0.3426618
32,5,0.011100700000000002,0.40377079999999993
32,6,0.0114274,0.44913510000000006
32,7,0.0115037,0.4871056
32,8,0.0113708,0.5180792000000001
32,9,0.011240700000000001,0.5466984
32,10,0.011164,0.5746654999999999
32,11,0.0110914,0.6011184
32,12,0.0110289,0.6264654000000001
32,13,0.010989700000000002,0.6513081
32,14,0.0109865,0.6763074
32,15,0.011006600000000002,0.7011549
32,16,0.011065399999999998,0.7266312
32,17,0.011146300000000001,0.7523531999999999
32,18,0.011271599999999998,0.7791446000000001
32,19,0.0114375,0.8071764
32,20,0.0116535,0.8367814000000001
32,21,0.011921800000000001,0.8681131000000001
32,22,0.012257200000000001,0.90206
32,23,0.0126743,0.9392668000000001
32,24,0.013195499999999999,0.9806696
32,25,0.013856999999999998,1.0276129
32,26,0.0147096,1.0823703999999998
32,27,0.015846,1.1481959
32,28,0.017430800000000003,1.2315846
32,29,0.019813,1.3441359
32,30,0.023898,1.516745
32,31,0.033299,1.8637
33,2,0.001558,0.096051
33,4,0.0099001,0.3431914
33,6,0.0110799,0.4453589
33,8,0.0109369,0.5116118000000001
33,10,0.010727299999999999,0.5671574
33,12,0.010553000000000002,0.6169217
33,14,0.010493899999999999,0.665373
33,16,0.010535099999999999,0.7136892000000001
33,18,0.0106913,0.7637457000000001
33,20,0.010993100000000002,0.8177160000000001
33,22,0.011472999999999999,0.8780865
33,24,0.0122144,0.9487072000000001
33,26,0.013370499999999997,1.0367766
33,28,0.015307099999999999,1.1572911
33,30,0.019158000000000005,1.3533228999999998
33,32,0.032227,1.874122
34,2,0.001445,0.093148
34,3,0.006547800000000001,0.24223790000000003
34,4,0.009311300000000002,0.3349046
34,5,0.0103137,0.39465800000000006
34,6,0.010623200000000003,0.439083
34,7,0.010531599999999999,0.47251400000000005
34,8,0.010524600000000002,0.5052664
34,9,0.0103675,0.5321838999999999
34,10,0.0102847,0.5590617
34,11,0.010224800000000001,0.5849599999999999
34,12,0.0101368,0.6086905
34,13,0.010083499999999999,0.6322087
34,14,0.010051899999999999,0.6554843
34,15,0.010034499999999998,0.6783559
34,16,0.0100565,0.7017678
34,17,0.0100943,0.7251655
34,18,0.010166099999999999,0.749447
34,19,0.0102729,0.7745454
34,20,0.0104043,0.8003103000000001
34,21,0.0105765,0.8276060000000001
34,22,0.010791299999999998,0.856428
34,23,0.0110578,0.8874459
34,24,0.011384000000000002,0.9208292
34,25,0.011786500000000002,0.9575021999999999
34,26,0.012287199999999998,0.9987996000000001
34,27,0.012917999999999999,1.0452842
34,28,0.013727900000000001,1.0997911999999999
34,29,0.0148034,1.1657819
34,30,0.0163004,1.2490744
34,31,0.018545000000000002,1.3619427
34,32,0.022388,1.5355
34,33,0.031221,1.883494
35,2,0.001343,0.090421
35,4,0.0091532,0.3344678
35,6,0.010251399999999999,0.4341704999999999
35,8,0.010138499999999998,0.49919579999999997
